,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
4283,2,3,1000.4,1005.2,61.0,1.3,29.9,75.0,0.0,16,4,0,123.661
4284,2,3,1000.4,1005.2,61.0,1.3,29.9,75.0,0.0,17,4,0,84.6966666667
4297,2,3,1000.2,1005.0,69.0,1.9,29.5,82.0,0.0,18,4,0,105.68
4298,2,3,1000.2,1005.0,69.0,1.9,29.5,82.0,0.0,19,4,0,85.235
4299,2,3,1000.2,1005.0,69.0,1.9,29.5,82.0,0.0,20,4,0,91.22
4309,2,3,1000.7,1005.5,44.0,2.2,28.7,84.0,0.0,21,4,0,80.75
4319,2,3,1002.4,1007.2,59.0,2.6,30.4,74.0,0.0,0,5,0,80.0
4320,2,3,1002.4,1007.2,59.0,2.6,30.4,74.0,0.0,1,5,0,76.75
4330,2,3,1002.8,1007.6,317.0,0.9,27.8,91.0,14.6,4,5,0,81.645
4331,2,3,1002.8,1007.6,317.0,0.9,27.8,91.0,14.6,5,5,0,59.5733333333
4341,2,3,1001.2,1006.0,9.0,4.3,34.4,51.0,0.0,6,5,0,75.238
4342,2,3,1001.2,1006.0,9.0,4.3,34.4,51.0,0.0,7,5,0,107.122
4343,2,3,1001.2,1006.0,9.0,4.3,34.4,51.0,0.0,8,5,0,98.825
4354,2,3,1001.9,1006.7,359.0,7.3,30.9,65.0,0.0,9,5,0,117.9625
4355,2,3,1001.9,1006.7,359.0,7.3,30.9,65.0,0.0,10,5,0,102.2175
4356,2,3,1001.9,1006.7,359.0,7.3,30.9,65.0,0.0,11,5,0,76.4214285714
4367,2,3,1004.2,1009.0,10.0,6.4,28.2,75.0,0.0,12,5,0,77.0233333333
4368,2,3,1004.2,1009.0,10.0,6.4,28.2,75.0,0.0,13,5,0,84.5528571429
4369,2,3,1004.2,1009.0,10.0,6.4,28.2,75.0,0.0,14,5,0,80.7266666667
4384,2,3,1005.4,1010.3,336.0,3.3,26.3,84.0,0.0,15,5,0,102.087142857
4385,2,3,1005.4,1010.3,336.0,3.3,26.3,84.0,0.0,16,5,0,89.7707692308
4386,2,3,1005.4,1010.3,336.0,3.3,26.3,84.0,0.0,17,5,0,96.8666666667
4399,2,3,1005.2,1010.0,357.0,3.0,25.8,77.0,0.0,18,5,0,78.1075
4400,2,3,1005.2,1010.0,357.0,3.0,25.8,77.0,0.0,20,5,0,89.47
4409,2,3,1005.6,1010.5,338.0,2.9,24.7,75.0,0.0,21,5,0,101.1375
4410,2,3,1005.6,1010.5,338.0,2.9,24.7,75.0,0.0,22,5,0,39.86
4433,2,3,1003.5,1008.4,310.0,4.1,29.3,50.0,0.0,7,6,0,84.2277777778
4434,2,3,1003.5,1008.4,310.0,4.1,29.3,50.0,0.0,8,6,0,75.5333333333
4448,2,3,1003.5,1008.4,338.0,5.0,29.3,46.0,0.0,9,6,0,94.0676923077
4449,2,3,1003.5,1008.4,338.0,5.0,29.3,46.0,0.0,10,6,0,89.6609090909
4450,2,3,1003.5,1008.4,338.0,5.0,29.3,46.0,0.0,11,6,0,93.0472727273
4463,2,3,1004.6,1009.5,354.0,2.1,26.9,53.0,0.0,12,6,0,54.82
4464,2,3,1004.6,1009.5,354.0,2.1,26.9,53.0,0.0,13,6,0,94.8457142857
4465,2,3,1004.6,1009.5,354.0,2.1,26.9,53.0,0.0,14,6,0,95.474
4478,2,3,1005.0,1009.9,338.0,2.3,26.0,57.0,0.0,15,6,0,103.562
4479,2,3,1005.0,1009.9,338.0,2.3,26.0,57.0,0.0,16,6,0,91.8535294118
4480,2,3,1005.0,1009.9,338.0,2.3,26.0,57.0,0.0,17,6,0,79.7883333333
4494,2,3,1004.5,1009.4,359.0,4.3,24.4,60.0,0.0,18,6,0,113.135
4495,2,3,1004.5,1009.4,359.0,4.3,24.4,60.0,0.0,19,6,0,125.6075
4496,2,3,1004.5,1009.4,359.0,4.3,24.4,60.0,0.0,20,6,0,94.074
4507,2,3,1005.4,1010.3,317.0,1.7,22.3,66.0,0.0,22,6,0,62.81
4508,2,3,1005.4,1010.3,317.0,1.7,22.3,66.0,0.0,23,6,0,63.57
4518,2,3,1005.7,1010.6,359.0,7.3,28.9,36.0,0.0,4,7,0,141.0
4519,2,3,1005.7,1010.6,359.0,7.3,28.9,36.0,0.0,5,7,0,103.77
4528,2,3,1003.9,1008.8,4.0,5.9,31.0,29.0,0.0,6,7,0,125.14
4529,2,3,1003.9,1008.8,4.0,5.9,31.0,29.0,0.0,7,7,0,58.6666666667
4530,2,3,1003.9,1008.8,4.0,5.9,31.0,29.0,0.0,8,7,0,133.184
4542,2,3,1003.0,1007.9,353.0,4.3,30.5,27.0,0.0,9,7,0,99.738
4543,2,3,1003.0,1007.9,353.0,4.3,30.5,27.0,0.0,10,7,0,95.7875
4544,2,3,1003.0,1007.9,353.0,4.3,30.5,27.0,0.0,11,7,0,98.61
4555,2,3,1004.1,1009.0,321.0,2.2,26.3,39.0,0.0,12,7,0,59.23
4556,2,3,1004.1,1009.0,321.0,2.2,26.3,39.0,0.0,13,7,0,111.166666667
4557,2,3,1004.1,1009.0,321.0,2.2,26.3,39.0,0.0,14,7,0,94.87
4571,2,3,1004.9,1009.8,324.0,3.0,23.9,55.0,0.0,15,7,0,91.9766666667
4572,2,3,1004.9,1009.8,324.0,3.0,23.9,55.0,0.0,16,7,0,89.1475
4573,2,3,1004.9,1009.8,324.0,3.0,23.9,55.0,0.0,17,7,0,66.8375
4586,2,3,1004.7,1009.6,312.0,2.1,22.8,58.0,0.0,18,7,0,95.335
4587,2,3,1004.7,1009.6,312.0,2.1,22.8,58.0,0.0,20,7,0,110.153333333
4596,2,3,1005.1,1010.0,295.0,0.7,20.6,72.0,0.0,21,7,0,79.625
4597,2,3,1005.1,1010.0,295.0,0.7,20.6,72.0,0.0,22,7,0,122.11
4598,2,3,1005.1,1010.0,295.0,0.7,20.6,72.0,0.0,23,7,0,102.09
4606,2,3,1006.2,1011.1,172.0,0.5,24.4,59.0,0.0,0,1,0,127.475
4607,2,3,1006.2,1011.1,172.0,0.5,24.4,59.0,0.0,1,1,0,103.81
4612,2,3,1005.4,1010.3,310.0,1.9,28.6,43.0,0.0,4,1,0,156.865
4621,2,3,1003.4,1008.3,333.0,2.0,30.1,35.0,0.0,6,1,0,195.8575
4622,2,3,1003.4,1008.3,333.0,2.0,30.1,35.0,0.0,7,1,0,116.493333333
4623,2,3,1003.4,1008.3,333.0,2.0,30.1,35.0,0.0,8,1,0,114.816666667
4638,2,3,1002.5,1007.4,26.0,4.1,30.0,39.0,0.0,9,1,0,126.84
4639,2,3,1002.5,1007.4,26.0,4.1,30.0,39.0,0.0,10,1,0,98.713
4640,2,3,1002.5,1007.4,26.0,4.1,30.0,39.0,0.0,11,1,0,118.868333333
4652,2,3,1004.1,1009.0,29.0,3.6,27.4,40.0,0.0,12,1,0,128.87
4653,2,3,1004.1,1009.0,29.0,3.6,27.4,40.0,0.0,13,1,0,123.8225
4654,2,3,1004.1,1009.0,29.0,3.6,27.4,40.0,0.0,14,1,0,77.2457142857
4665,2,3,1004.9,1009.8,319.0,2.3,24.4,57.0,0.0,15,1,0,152.892
4666,2,3,1004.9,1009.8,319.0,2.3,24.4,57.0,0.0,16,1,0,76.3328571429
4667,2,3,1004.9,1009.8,319.0,2.3,24.4,57.0,0.0,17,1,0,93.4025
4675,2,3,1004.1,1009.0,292.0,1.7,22.5,58.0,0.0,18,1,0,95.7875
4676,2,3,1004.1,1009.0,292.0,1.7,22.5,58.0,0.0,19,1,0,86.35
4677,2,3,1004.1,1009.0,292.0,1.7,22.5,58.0,0.0,20,1,0,82.585
4687,2,3,1003.8,1008.7,241.0,1.1,20.1,71.0,0.0,21,1,0,96.915
4688,2,3,1003.8,1008.7,241.0,1.1,20.1,71.0,0.0,22,1,0,74.795
4693,2,3,1004.6,1009.5,209.0,1.8,24.2,60.0,0.0,0,2,0,70.14
4697,2,3,1003.4,1008.3,333.0,2.3,28.3,40.0,0.0,5,2,0,62.41
4704,2,3,1000.8,1005.7,341.0,3.9,30.9,34.0,0.0,6,2,0,74.9
4705,2,3,1000.8,1005.7,341.0,3.9,30.9,34.0,0.0,7,2,0,65.776
4706,2,3,1000.8,1005.7,341.0,3.9,30.9,34.0,0.0,8,2,0,86.3866666667
4717,2,3,1000.0,1004.9,335.0,5.3,30.6,32.0,0.0,9,2,0,52.265
4718,2,3,1000.0,1004.9,335.0,5.3,30.6,32.0,0.0,10,2,0,59.2875
4719,2,3,1000.0,1004.9,335.0,5.3,30.6,32.0,0.0,11,2,0,94.7
4732,2,3,1001.6,1006.5,349.0,0.6,26.0,44.0,0.0,12,2,0,98.5044444444
4733,2,3,1001.6,1006.5,349.0,0.6,26.0,44.0,0.0,13,2,0,102.465
4734,2,3,1001.6,1006.5,349.0,0.6,26.0,44.0,0.0,14,2,0,66.99
4746,2,3,1002.2,1007.1,204.0,1.6,23.4,60.0,0.0,15,2,0,68.9966666667
4747,2,3,1002.2,1007.1,204.0,1.6,23.4,60.0,0.0,16,2,0,78.3975
4748,2,3,1002.2,1007.1,204.0,1.6,23.4,60.0,0.0,17,2,0,116.8
4761,2,3,1000.8,1005.7,215.0,2.9,23.0,60.0,0.0,18,2,0,94.1225
4762,2,3,1000.8,1005.7,215.0,2.9,23.0,60.0,0.0,19,2,0,105.5325
4769,2,3,1000.4,1005.3,233.0,0.9,20.8,71.0,0.0,21,2,0,96.1
4770,2,3,1000.4,1005.3,233.0,0.9,20.8,71.0,0.0,22,2,0,80.82
4771,2,3,1000.4,1005.3,233.0,0.9,20.8,71.0,0.0,23,2,0,63.8733333333
4777,2,3,1001.1,1006.0,203.0,2.2,24.6,59.0,0.0,0,3,0,40.495
4785,2,3,999.8,1004.7,219.0,4.0,29.2,41.0,0.0,3,3,0,62.06
4786,2,3,999.8,1004.7,219.0,4.0,29.2,41.0,0.0,4,3,0,104.36
4787,2,3,999.8,1004.7,219.0,4.0,29.2,41.0,0.0,5,3,0,111.27
4796,2,3,997.2,1002.0,219.0,4.3,32.4,31.0,0.0,6,3,0,109.055
4797,2,3,997.2,1002.0,219.0,4.3,32.4,31.0,0.0,7,3,0,94.955
4798,2,3,997.2,1002.0,219.0,4.3,32.4,31.0,0.0,8,3,0,91.01
4810,2,3,996.1,1001.0,237.0,1.8,32.2,34.0,0.0,9,3,0,104.2525
4811,2,3,996.1,1001.0,237.0,1.8,32.2,34.0,0.0,10,3,0,105.743333333
4812,2,3,996.1,1001.0,237.0,1.8,32.2,34.0,0.0,11,3,0,84.675
4826,2,3,997.4,1002.3,244.0,2.0,27.9,48.0,0.0,12,3,0,86.726
4827,2,3,997.4,1002.3,244.0,2.0,27.9,48.0,0.0,13,3,0,93.4966666667
4828,2,3,997.4,1002.3,244.0,2.0,27.9,48.0,0.0,14,3,0,107.5025
4842,2,3,998.3,1003.1,274.0,2.4,27.7,49.0,0.0,15,3,0,52.465
4843,2,3,998.3,1003.1,274.0,2.4,27.7,49.0,0.0,16,3,0,49.61
4844,2,3,998.3,1003.1,274.0,2.4,27.7,49.0,0.0,17,3,0,75.98
4853,2,3,997.8,1002.6,249.0,1.7,25.4,60.0,0.0,18,3,0,135.435
4854,2,3,997.8,1002.6,249.0,1.7,25.4,60.0,0.0,19,3,0,82.075
4855,2,3,997.8,1002.6,249.0,1.7,25.4,60.0,0.0,20,3,0,72.445
4875,2,3,998.1,1003.0,226.0,1.7,25.5,61.0,0.0,0,4,0,84.0325
4885,2,3,997.9,1002.7,236.0,2.7,28.3,54.0,0.0,3,4,0,55.37
4886,2,3,997.9,1002.7,236.0,2.7,28.3,54.0,0.0,4,4,0,74.36
4887,2,3,997.9,1002.7,236.0,2.7,28.3,54.0,0.0,5,4,0,58.292
4899,2,3,995.8,1000.6,220.0,4.8,30.4,46.0,0.0,6,4,0,94.95
4900,2,3,995.8,1000.6,220.0,4.8,30.4,46.0,0.0,7,4,0,113.02
4901,2,3,995.8,1000.6,220.0,4.8,30.4,46.0,0.0,8,4,0,112.708
4916,2,3,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,9,4,0,83.772
4917,2,3,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,10,4,0,101.1675
4918,2,3,995.3,1000.1,212.0,5.5,29.6,45.0,0.0,11,4,0,90.9
4932,2,3,997.3,1002.2,213.0,4.3,25.8,58.0,0.0,12,4,0,50.77
4933,2,3,997.3,1002.2,213.0,4.3,25.8,58.0,0.0,13,4,0,99.154
4934,2,3,997.3,1002.2,213.0,4.3,25.8,58.0,0.0,14,4,0,83.9016666667
4949,2,3,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,15,4,0,80.715
4950,2,3,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,16,4,0,78.485
4951,2,3,998.2,1003.1,224.0,4.7,23.9,67.0,0.0,17,4,0,110.72
4964,2,3,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,18,4,0,104.095
4965,2,3,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,19,4,0,84.84
4966,2,3,997.6,1002.5,218.0,3.3,22.8,73.0,0.0,20,4,0,48.87
4979,2,3,998.2,1003.1,223.0,2.9,22.1,78.0,0.0,21,4,0,79.06
4987,2,3,999.6,1004.5,241.0,2.9,24.4,69.0,0.0,0,5,0,84.2125
4988,2,3,999.6,1004.5,241.0,2.9,24.4,69.0,0.0,1,5,0,59.2466666667
4998,2,3,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,3,5,0,111.43
4999,2,3,999.2,1004.1,151.0,2.4,30.1,56.0,0.0,4,5,0,118.41
5010,2,3,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,6,5,0,105.21
5011,2,3,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,7,5,0,95.676
5012,2,3,997.7,1002.5,124.0,2.1,34.2,38.0,0.0,8,5,0,122.8
5025,2,3,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,9,5,0,75.835
5026,2,3,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,10,5,0,75.77
5027,2,3,997.5,1002.3,96.0,3.7,33.5,32.0,0.0,11,5,0,125.555
5040,2,3,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,12,5,0,82.78
5041,2,3,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,13,5,0,83.13625
5042,2,3,999.1,1004.0,325.0,1.6,29.4,46.0,0.0,14,5,0,82.92
5054,2,3,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,15,5,0,97.1733333333
5055,2,3,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,16,5,0,107.96
5056,2,3,1000.0,1004.8,29.0,1.1,26.7,53.0,0.0,17,5,0,88.8666666667
5070,2,3,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,18,5,0,120.08
5071,2,3,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,19,5,0,120.605
5072,2,3,1000.5,1005.3,327.0,1.4,25.1,73.0,0.0,20,5,0,42.78
5084,2,3,1001.3,1006.1,321.0,0.6,23.2,80.0,0.0,22,5,0,51.21
5094,2,3,1002.5,1007.4,85.0,0.9,26.8,68.0,0.0,0,6,0,71.0166666667
5095,2,3,1002.5,1007.4,85.0,0.9,26.8,68.0,0.0,2,6,0,72.06
5107,2,3,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,3,6,0,90.62
5108,2,3,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,4,6,0,55.985
5109,2,3,1002.3,1007.1,112.0,3.4,32.7,37.0,0.0,5,6,0,104.19
5120,2,3,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,6,6,0,145.93
5121,2,3,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,7,6,0,124.234
5122,2,3,1001.6,1006.4,104.0,3.4,33.8,26.0,0.0,8,6,0,91.726
5136,2,3,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,9,6,0,99.08
5137,2,3,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,10,6,0,86.70875
5138,2,3,1001.7,1006.6,93.0,2.0,32.7,25.0,0.0,11,6,0,60.5
5152,2,3,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,12,6,0,82.06
5153,2,3,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,13,6,0,77.5175
5154,2,3,1003.2,1008.1,97.0,2.3,29.4,42.0,0.0,14,6,0,79.55
5169,2,3,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,15,6,0,100.36
5170,2,3,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,16,6,0,86.165
5171,2,3,1004.2,1009.0,108.0,2.0,26.7,60.0,0.0,17,6,0,80.7166666667
5186,2,3,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,18,6,0,74.915
5187,2,3,1004.2,1009.0,50.0,1.8,24.5,82.0,0.0,20,6,0,124.436666667
5198,2,3,1004.3,1009.2,97.0,1.2,23.5,90.0,0.0,22,6,0,84.305
5199,2,3,1004.3,1009.2,97.0,1.2,23.5,90.0,0.0,23,6,0,63.1
5207,2,3,1005.6,1010.5,319.0,1.2,24.6,74.0,0.0,0,7,0,44.41
5213,2,3,1005.2,1010.1,88.0,2.8,30.7,53.0,0.0,5,7,0,162.6
5223,2,3,1003.9,1008.8,86.0,2.9,31.4,52.0,0.0,6,7,0,99.41
5224,2,3,1003.9,1008.8,86.0,2.9,31.4,52.0,0.0,7,7,0,103.07
5225,2,3,1003.9,1008.8,86.0,2.9,31.4,52.0,0.0,8,7,0,67.4175
5238,2,3,1004.4,1009.3,113.0,2.2,28.5,74.0,0.0,9,7,0,86.5228571429
5254,2,3,1005.4,1010.3,93.0,4.1,27.7,75.0,0.0,12,7,0,65.41
5255,2,3,1005.4,1010.3,93.0,4.1,27.7,75.0,0.0,13,7,0,92.885
5256,2,3,1005.4,1010.3,93.0,4.1,27.7,75.0,0.0,14,7,0,99.915
5269,2,3,1005.5,1010.4,146.0,1.8,26.5,77.0,0.0,15,7,0,72.85
5270,2,3,1005.5,1010.4,146.0,1.8,26.5,77.0,0.0,17,7,0,49.29
5282,2,3,1004.7,1009.6,67.0,1.5,26.2,77.0,0.0,19,7,0,48.2
5291,2,3,1005.4,1010.3,42.0,2.1,26.1,77.0,0.0,22,7,0,61.675
5297,2,3,1006.7,1011.6,82.0,2.3,27.0,80.0,0.0,0,1,0,48.68
5303,2,3,1006.7,1011.6,94.0,3.4,28.9,70.0,0.0,4,1,0,59.875
5314,2,3,1005.1,1010.0,98.0,3.2,30.4,57.0,0.0,6,1,0,59.82
5315,2,3,1005.1,1010.0,98.0,3.2,30.4,57.0,0.0,7,1,0,99.3975
5316,2,3,1005.1,1010.0,98.0,3.2,30.4,57.0,0.0,8,1,0,87.602
5328,2,3,1005.0,1009.9,65.0,2.4,29.4,61.0,0.0,9,1,0,66.315
5329,2,3,1005.0,1009.9,65.0,2.4,29.4,61.0,0.0,10,1,0,36.85
5330,2,3,1005.0,1009.9,65.0,2.4,29.4,61.0,0.0,11,1,0,68.49
5343,2,3,1005.7,1010.6,112.0,3.0,27.8,68.0,0.0,12,1,0,77.46
5344,2,3,1005.7,1010.6,112.0,3.0,27.8,68.0,0.0,13,1,0,84.4733333333
5345,2,3,1005.7,1010.6,112.0,3.0,27.8,68.0,0.0,14,1,0,82.7375
5357,2,3,1005.4,1010.3,94.0,0.9,27.0,77.0,0.0,15,1,0,86.185
5358,2,3,1005.4,1010.3,94.0,0.9,27.0,77.0,0.0,16,1,0,87.25
5359,2,3,1005.4,1010.3,94.0,0.9,27.0,77.0,0.0,17,1,0,99.9816666667
5371,2,3,1005.2,1010.1,67.0,1.6,26.7,85.0,0.0,18,1,0,107.215
5372,2,3,1005.2,1010.1,67.0,1.6,26.7,85.0,0.0,19,1,0,132.98
5383,2,3,1004.6,1009.5,351.0,0.8,25.2,96.0,0.4,21,1,0,76.95
5384,2,3,1004.6,1009.5,351.0,0.8,25.2,96.0,0.4,23,1,0,67.2
5391,2,3,1006.1,1011.0,339.0,2.4,24.3,78.0,0.0,0,2,0,119.475
5397,2,3,1006.4,1011.3,342.0,2.3,25.7,65.0,0.0,5,2,0,81.805
5408,2,3,1005.2,1010.1,9.0,4.2,25.0,70.0,0.0,7,2,0,48.51
5409,2,3,1005.2,1010.1,9.0,4.2,25.0,70.0,0.0,8,2,0,77.35
5422,2,3,1004.3,1009.2,340.0,2.1,24.2,77.0,0.0,9,2,0,82.145
5423,2,3,1004.3,1009.2,340.0,2.1,24.2,77.0,0.0,10,2,0,105.3275
5424,2,3,1004.3,1009.2,340.0,2.1,24.2,77.0,0.0,11,2,0,68.822
5437,2,3,1004.7,1009.6,328.0,2.0,22.4,86.0,0.0,12,2,0,121.386666667
5438,2,3,1004.7,1009.6,328.0,2.0,22.4,86.0,0.0,13,2,0,66.7533333333
5439,2,3,1004.7,1009.6,328.0,2.0,22.4,86.0,0.0,14,2,0,88.9325
5453,2,3,1004.1,1009.0,302.0,2.5,21.6,92.0,0.0,15,2,0,94.455
5454,2,3,1004.1,1009.0,302.0,2.5,21.6,92.0,0.0,16,2,0,111.9
5455,2,3,1004.1,1009.0,302.0,2.5,21.6,92.0,0.0,17,2,0,120.5
5470,2,3,1003.0,1007.9,342.0,2.9,21.1,95.0,0.3,18,2,0,67.93
5471,2,3,1003.0,1007.9,342.0,2.9,21.1,95.0,0.3,19,2,0,108.715
5472,2,3,1003.0,1007.9,342.0,2.9,21.1,95.0,0.3,20,2,0,55.775
5486,2,3,1003.0,1008.0,33.0,2.9,20.5,94.0,0.2,21,2,0,100.61
5487,2,3,1003.0,1008.0,33.0,2.9,20.5,94.0,0.2,22,2,0,124.55
5499,2,3,1004.1,1009.1,5.0,2.0,19.9,96.0,0.3,0,3,0,197.99
5500,2,3,1004.1,1009.1,5.0,2.0,19.9,96.0,0.3,1,3,0,103.17
5501,2,3,1004.1,1009.1,5.0,2.0,19.9,96.0,0.3,2,3,0,89.3
5512,2,3,1004.5,1009.5,53.0,1.3,21.3,89.0,0.2,4,3,0,119.45
5526,2,3,1003.3,1008.3,335.0,2.1,23.0,83.0,0.0,6,3,0,136.28
5527,2,3,1003.3,1008.3,335.0,2.1,23.0,83.0,0.0,7,3,0,84.77375
5528,2,3,1003.3,1008.3,335.0,2.1,23.0,83.0,0.0,8,3,0,83.06
5543,2,3,1003.5,1008.5,240.0,0.9,23.0,85.0,0.0,9,3,0,108.861428571
5544,2,3,1003.5,1008.5,240.0,0.9,23.0,85.0,0.0,10,3,0,95.2442857143
5545,2,3,1003.5,1008.5,240.0,0.9,23.0,85.0,0.0,11,3,0,91.133
5560,2,3,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,12,3,0,102.19625
5561,2,3,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,13,3,0,138.282666667
5562,2,3,1004.6,1009.6,104.0,1.8,22.5,88.0,0.0,14,3,0,119.406666667
5578,2,3,1004.5,1009.5,223.0,1.0,21.2,94.0,0.0,15,3,0,100.396666667
5579,2,3,1004.5,1009.5,223.0,1.0,21.2,94.0,0.0,16,3,0,108.588
5580,2,3,1004.5,1009.5,223.0,1.0,21.2,94.0,0.0,17,3,0,76.95125
5596,2,3,1004.0,1009.0,5.0,0.8,21.5,94.0,0.0,18,3,0,75.1066666667
5597,2,3,1004.0,1009.0,5.0,0.8,21.5,94.0,0.0,19,3,0,93.095
5598,2,3,1004.0,1009.0,5.0,0.8,21.5,94.0,0.0,20,3,0,93.9225
5610,2,3,1004.8,1009.8,231.0,2.3,20.8,96.0,0.0,21,3,0,120.682
5611,2,3,1004.8,1009.8,231.0,2.3,20.8,96.0,0.0,22,3,0,58.39
5612,2,3,1004.8,1009.8,231.0,2.3,20.8,96.0,0.0,23,3,0,75.7833333333
5622,2,3,1005.8,1010.8,256.0,0.9,22.5,86.0,0.0,0,4,0,70.02
5623,2,3,1005.8,1010.8,256.0,0.9,22.5,86.0,0.0,1,4,0,75.75
5632,2,3,1005.1,1010.0,195.0,2.0,25.9,72.0,0.0,3,4,0,85.07
5633,2,3,1005.1,1010.0,195.0,2.0,25.9,72.0,0.0,4,4,0,137.6
5634,2,3,1005.1,1010.0,195.0,2.0,25.9,72.0,0.0,5,4,0,100.81
5648,2,3,1004.4,1009.3,138.0,2.0,28.7,56.0,0.0,6,4,0,107.54
5649,2,3,1004.4,1009.3,138.0,2.0,28.7,56.0,0.0,7,4,0,89.605
5650,2,3,1004.4,1009.3,138.0,2.0,28.7,56.0,0.0,8,4,0,101.878
5664,2,3,1004.3,1009.2,125.0,2.1,28.9,59.0,0.0,9,4,0,119.194615385
5665,2,3,1004.3,1009.2,125.0,2.1,28.9,59.0,0.0,10,4,0,91.0635714286
5666,2,3,1004.3,1009.2,125.0,2.1,28.9,59.0,0.0,11,4,0,107.369285714
5681,2,3,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,12,4,0,105.7265
5682,2,3,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,13,4,0,102.69375
5683,2,3,1005.5,1010.4,87.0,1.1,25.9,63.0,0.0,14,4,0,119.5625
5699,2,3,1005.7,1010.6,192.0,1.1,23.9,81.0,0.0,15,4,0,107.313
5700,2,3,1005.7,1010.6,192.0,1.1,23.9,81.0,0.0,16,4,0,114.534
5701,2,3,1005.7,1010.6,192.0,1.1,23.9,81.0,0.0,17,4,0,89.6427272727
5717,2,3,1005.4,1010.3,350.0,1.6,22.6,85.0,0.0,18,4,0,139.788
5718,2,3,1005.4,1010.3,350.0,1.6,22.6,85.0,0.0,19,4,0,87.0675
5719,2,3,1005.4,1010.3,350.0,1.6,22.6,85.0,0.0,20,4,0,104.71
5734,2,3,1005.7,1010.6,200.0,1.0,21.5,92.0,0.0,21,4,0,107.585
5735,2,3,1005.7,1010.6,200.0,1.0,21.5,92.0,0.0,22,4,0,123.068
5736,2,3,1005.7,1010.6,200.0,1.0,21.5,92.0,0.0,23,4,0,71.84
5747,2,3,1006.6,1011.5,330.0,0.5,24.3,80.0,0.0,0,5,0,131.77
5748,2,3,1006.6,1011.5,330.0,0.5,24.3,80.0,0.0,1,5,0,177.31
5749,2,3,1006.6,1011.5,330.0,0.5,24.3,80.0,0.0,2,5,0,116.45
5759,2,3,1006.1,1011.0,37.0,2.1,29.2,61.0,0.0,3,5,0,64.495
5760,2,3,1006.1,1011.0,37.0,2.1,29.2,61.0,0.0,5,5,0,129.92
5773,2,3,1004.7,1009.6,86.0,2.1,31.2,50.0,0.0,6,5,0,99.9766666667
5774,2,3,1004.7,1009.6,86.0,2.1,31.2,50.0,0.0,7,5,0,124.763333333
5775,2,3,1004.7,1009.6,86.0,2.1,31.2,50.0,0.0,8,5,0,115.994117647
5789,2,3,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,9,5,0,138.85
5790,2,3,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,10,5,0,131.8452
5791,2,3,1004.5,1009.4,92.0,4.1,29.1,57.0,0.0,11,5,0,109.560588235
5807,2,3,1005.5,1010.4,66.0,2.1,27.2,68.0,0.0,12,5,0,108.676
5808,2,3,1005.5,1010.4,66.0,2.1,27.2,68.0,0.0,13,5,0,130.236333333
5809,2,3,1005.5,1010.4,66.0,2.1,27.2,68.0,0.0,14,5,0,158.17
5825,2,3,1005.5,1010.4,320.0,1.6,25.9,75.0,0.0,15,5,0,118.029285714
5826,2,3,1005.5,1010.4,320.0,1.6,25.9,75.0,0.0,16,5,0,102.6816
5827,2,3,1005.5,1010.4,320.0,1.6,25.9,75.0,0.0,17,5,0,101.578333333
5843,2,3,1005.0,1009.9,330.0,3.6,24.9,80.0,0.0,18,5,0,112.888
5844,2,3,1005.0,1009.9,330.0,3.6,24.9,80.0,0.0,19,5,0,102.852666667
